air_Pressure_mH2o,air_Temp_float,airtime,batt,dev_id,dist,rssi,snr,wat_Pressure_mH2o,wat_Temp_float,wat_level_mH2o
-1,0,4.94E+08,3.141,fipy_b3,56.9,-31,8.5,10.08002567,19.90602112,
-1,0,4.94E+08,4.099,fipy_e1,57.3,-42,12.8,10.09839439,18.72786713,
-1,0,4.94E+08,3.714,fipy_b1,57.1,-37,7.2,10.07786274,19.03445244,
-1,0,4.94E+08,3.822,fipy_b2,57.6,-37,11,10.07363224,19.64778519,
-1,0,4.94E+08,4.1,fipy_e1,57.6,-43,10.5,10.10050011,18.70828056,
-1,0,4.94E+08,3.714,fipy_b1,56.8,-39,7,10.08004951,19.07807541,
-1,0,4.94E+08,3.822,fipy_b2,57.5,-36,13.5,10.07623672,19.65498734,
-1,0,4.94E+08,3.14,fipy_b3,56.8,-31,10.2,10.08429337,19.97148895,
-1,0,4.94E+08,4.099,fipy_e1,57.4,-41,13,10.10296059,18.61731148,
-1,0,4.94E+08,3.714,fipy_b1,57,-39,6.8,10.08346272,19.00869179,
-1,0,4.94E+08,3.822,fipy_b2,57.6,-35,7.8,10.07928085,19.59957695,
-1,0,4.94E+08,3.142,fipy_b3,57.1,-30,9,10.08761024,19.8880558,
-1,0,4.94E+08,4.099,fipy_e1,57.3,-43,11.8,10.10438919,18.6308918,
-1,0,4.94E+08,3.714,fipy_b1,56.9,-39,7,10.08465576,18.99165535,
-1,0,4.94E+08,3.824,fipy_b2,57.2,-37,12.8,10.08068657,19.58197975,
-1,0,4.94E+08,3.139,fipy_b3,56.9,-31,9.5,10.08876228,19.87749481,
-1,0,1.97E+09,4.055,puhatu_c3,30.1,-115,1,11.43225193,4.934342861,
-1,0,4.94E+08,4.097,fipy_e1,56.9,-42,13.2,10.10752964,18.66875076,
-1,0,4.94E+08,3.713,fipy_b1,57,-36,8,10.08775902,19.01378822,
-1,0,4.94E+08,3.822,fipy_b2,57.5,-35,10.5,10.08365917,19.60463333,
-1,0,4.94E+08,4.098,fipy_e1,57.7,-40,11.8,10.11016178,18.62998199,
-1,0,4.94E+08,3.714,fipy_b1,56.9,-37,10.2,10.09086227,19.00645638,
-1,0,4.94E+08,3.823,fipy_b2,57.6,-36,9.2,10.08591557,19.58980751,
10.13982105,1.118822336,1.97E+09,3.383,puhatu_c1,65.7,-109,8,10.11351109,0.482643038,
-1,0,4.94E+08,3.14,fipy_b3,56.8,-31,10.2,10.09487915,19.89237595,
10.14835358,1.424690127,1.97E+09,3.647,puhatu_c2,66.7,-119,-1.5,11.09796047,5.166662216,
-1,0,4.94E+08,4.102,fipy_e1,57.1,-43,13.8,10.11310387,18.6562252,
-1,0,4.94E+08,3.714,fipy_b1,56.9,-37,11,10.09308624,19.01099396,
-1,0,4.94E+08,3.822,fipy_b2,57.6,-37,9.8,10.0890398,19.59583664,
-1,0,4.94E+08,3.14,fipy_b3,57.1,-31,9,10.09686565,19.90876389,
-1,0,4.94E+08,4.099,fipy_e1,57.2,-42,13,10.11597919,18.71583557,
-1,0,4.94E+08,3.713,fipy_b1,57,-36,7.2,10.09610748,19.05518341,
-1,0,4.94E+08,3.819,fipy_b2,57.3,-37,13.2,10.09180737,19.6396122,
-1,0,4.94E+08,3.141,fipy_b3,57,-31,9.8,10.10033417,19.9775219,
-1,0,4.94E+08,4.098,fipy_e1,57.1,-43,9.5,10.11830521,18.66924095,
-1,0,4.94E+08,3.713,fipy_b1,56.8,-36,7.2,10.09768772,19.05909348,
-1,0,4.94E+08,3.819,fipy_b2,57.6,-34,11.2,10.09372234,19.62991714,
-1,0,4.94E+08,3.141,fipy_b3,57,-33,10.2,10.10183239,19.94297409,
-1,0,4.94E+08,4.099,fipy_e1,57.2,-41,12.2,10.12107468,18.67273903,
-1,0,4.94E+08,3.713,fipy_b1,56.9,-37,7.8,10.10116291,19.04583168,
-1,0,4.94E+08,3.822,fipy_b2,57.4,-34,11,10.09719944,19.62291908,
-1,0,4.94E+08,3.141,fipy_b3,57.1,-31,10,10.10589504,19.93906784,
-1,0,4.94E+08,3.713,fipy_b1,56.8,-36,9.2,10.10379791,19.07996178,
-1,0,4.94E+08,3.822,fipy_b2,30,-36,13,10.10000134,19.65921211,
-1,0,4.94E+08,3.139,fipy_b3,57.1,-31,11.5,10.10823727,19.99362755,
-1,0,4.94E+08,4.099,fipy_e1,57.4,-42,13,10.12620544,18.71723557,
-1,0,4.94E+08,3.713,fipy_b1,56.6,-40,12,10.10594273,19.11010742,
-1,0,4.94E+08,3.821,fipy_b2,57.5,-37,11,10.1014185,19.68130112,
-1,0,4.94E+08,3.141,fipy_b3,57,-31,9.8,10.11055088,20.00918388,
-1,0,1.97E+09,3.655,puhatu_c3,29.5,-116,0.5,11.45146275,4.928092003,
-1,0,4.94E+08,3.712,fipy_b1,56.7,-36,9.2,10.10851765,19.05615997,
-1,0,4.94E+08,3.14,fipy_b3,57.1,-30,10.5,10.11332035,19.94242668,
-1,0,4.94E+08,4.097,fipy_e1,57.3,-41,13.2,10.13154697,18.67931557,
-1,0,4.94E+08,3.713,fipy_b1,56.9,-41,11.2,10.11163902,19.064188,
-1,0,4.94E+08,3.138,fipy_b3,56.9,-31,9.5,10.11528587,19.96004295,
10.16549587,1.939146161,1.97E+09,3.611,puhatu_c2,66.9,-120,-4.5,11.11584949,5.158927441,
10.15688324,1.852342486,1.97E+09,3.341,puhatu_c1,61.9,-111,7.2,10.1305294,1.100636482,
-1,0,4.94E+08,3.713,fipy_b1,57,-37,9.8,10.11365795,19.0891037,
-1,0,4.94E+08,3.822,fipy_b2,57.7,-35,11.2,10.10920334,19.67126083,
-1,0,4.94E+08,3.14,fipy_b3,56.9,-33,9.8,10.11772823,20.0034256,
-1,0,4.94E+08,4.096,fipy_e1,57.3,-42,9.8,10.13642788,18.64173889,
-1,0,4.94E+08,3.712,fipy_b1,56.7,-37,8.2,10.11656857,19.04478455,
-1,0,4.94E+08,3.82,fipy_b2,57.5,-35,8.5,10.11207867,19.6258297,
-1,0,4.94E+08,3.138,fipy_b3,57.1,-31,12.5,10.12079906,19.9274807,
-1,0,4.94E+08,4.096,fipy_e1,57.6,-41,12.2,10.13820553,18.64509964,
-1,0,4.94E+08,3.712,fipy_b1,56.8,-36,7.8,10.11864662,19.01979065,
-1,0,4.94E+08,3.821,fipy_b2,57.4,-36,13.5,10.11445618,19.60560226,
-1,0,4.94E+08,3.136,fipy_b3,56.9,-31,8.2,10.12349033,19.91054726,
-1,0,4.94E+08,4.095,fipy_e1,57.3,-41,11.2,10.14178658,18.67539787,
-1,0,4.94E+08,3.712,fipy_b1,56.9,-39,9.2,10.12171459,19.0262146,
-1,0,4.94E+08,3.822,fipy_b2,57.4,-37,10,10.11708355,19.61848831,
-1,0,4.94E+08,3.138,fipy_b3,56.8,-31,13,10.12600899,19.93653107,
-1,0,4.94E+08,4.098,fipy_e1,57.2,-41,9,10.14282322,18.70653152,
-1,0,4.94E+08,3.822,fipy_b2,57.6,-36,9,10.11900139,19.63635826,
-1,0,4.94E+08,3.138,fipy_b3,56.9,-33,9.8,10.12686348,19.96614265,
-1,0,4.94E+08,4.098,fipy_e1,57.3,-41,11,10.14558506,18.61640358,
-1,0,4.94E+08,3.708,fipy_b1,57.1,-39,7.2,10.12559319,19.00366402,
-1,0,4.94E+08,3.82,fipy_b2,57.3,-37,12.5,10.12216377,19.58703804,
-1,0,4.94E+08,3.14,fipy_b3,57,-30,10,10.1302824,19.87845421,
-1,0,1.97E+09,4.049,puhatu_c3,30,-117,1.8,11.47066498,4.925606251,
-1,0,4.94E+08,4.097,fipy_e1,57.3,-41,10,10.14740658,18.61850357,
-1,0,4.94E+08,3.71,fipy_b1,57.3,-37,9.8,10.12678051,18.97454643,
-1,0,4.94E+08,3.821,fipy_b2,57.4,-36,12.5,10.12279701,19.56001663,
-1,0,4.94E+08,3.139,fipy_b3,57.1,-31,9.5,10.13130856,19.85719299,
-1,0,4.94E+08,4.095,fipy_e1,57.1,-40,9.2,10.14874554,18.75626564,
-1,0,4.94E+08,3.71,fipy_b1,56.9,-39,9.5,10.12903976,19.04680824,
10.17523956,0.44385016,1.97E+09,3.743,puhatu_c1,63.5,-108,8.2,10.14800358,-0.321069121,
-1,0,4.94E+08,3.822,fipy_b2,57.5,-36,13.2,10.12518215,19.62721634,
10.18362331,0.881580353,1.97E+09,4.009,puhatu_c2,66.1,-121,-3.5,11.13588333,5.152457237,
-1,0,4.94E+08,3.14,fipy_b3,57.1,-30,9.8,10.13326836,19.95222855,
-1,0,4.94E+08,3.709,fipy_b1,56.9,-41,12,10.13186741,19.08177567,
-1,0,4.94E+08,3.822,fipy_b2,57.4,-35,11.2,10.12733459,19.64356041,
-1,0,4.94E+08,3.137,fipy_b3,57.1,-33,9.5,10.13582993,19.94311142,
-1,0,4.94E+08,4.096,fipy_e1,57.3,-40,8.8,10.15445137,18.71247864,
-1,0,4.94E+08,3.709,fipy_b1,57.1,-37,7.8,10.13408089,19.06893349,
-1,0,4.94E+08,3.823,fipy_b2,57.4,-35,8.5,10.13074589,19.6391964,
-1,0,4.94E+08,3.138,fipy_b3,57.1,-31,10,10.13954449,19.92809868,
-1,0,4.94E+08,4.094,fipy_e1,57.2,-41,8.2,10.1571331,18.78927231,
-1,0,4.94E+08,3.708,fipy_b1,56.5,-37,9.5,10.13653755,19.12029457,
-1,0,4.94E+08,3.822,fipy_b2,29.9,-35,8,10.13278484,19.69397163,
-1,0,4.94E+08,3.136,fipy_b3,56.9,-31,9.5,10.14126682,19.99924469,
-1,0,4.94E+08,4.095,fipy_e1,57.1,-42,13.2,10.15748119,18.79598427,
-1,0,4.94E+08,3.709,fipy_b1,57.2,-40,12,10.13754177,19.1584568,
-1,0,4.94E+08,3.822,fipy_b2,57.7,-35,8.2,10.13404083,19.73578453,
-1,0,4.94E+08,3.139,fipy_b3,57,-31,9,10.14229107,20.03495026,
-1,0,4.94E+08,4.096,fipy_e1,57.1,-42,12,10.15777779,18.77612686,
-1,0,4.94E+08,3.71,fipy_b1,56.9,-38,11,10.13794804,19.14994431,
-1,0,4.94E+08,3.823,fipy_b2,57.2,-36,9.2,10.13399124,19.71681786,
-1,0,4.94E+08,3.139,fipy_b3,56.8,-33,10.2,10.1422596,20.00555038,
-1,0,4.94E+08,4.097,fipy_e1,57.2,-42,13,10.15875149,18.99556923,
-1,0,4.94E+08,3.71,fipy_b1,56.8,-37,11.5,10.13955402,19.29101753,
-1,0,4.94E+08,3.821,fipy_b2,57.5,-37,13.2,10.1350193,19.8584671,
-1,0,4.94E+08,3.137,fipy_b3,56.8,-29,9.5,10.14391613,20.16350937,
-1,0,1.97E+09,4.053,puhatu_c3,30.3,-118,0.8,11.4868145,4.91664505,
-1,0,4.94E+08,3.708,fipy_b1,56.8,-36,9.2,10.13916683,19.34746933,
-1,0,4.94E+08,3.134,fipy_b3,57,-30,10,10.14361,20.18228722,
-1,0,4.94E+08,4.093,fipy_e1,57.4,-39,9,10.16093922,18.82954407,
-1,0,4.94E+08,3.707,fipy_b1,56.8,-40,11.8,10.14064503,19.29143524,
-1,0,4.94E+08,3.817,fipy_b2,57.6,-37,12.5,10.13660812,19.8289299,
10.18808174,0.353137434,1.97E+09,3.743,puhatu_c1,64.2,-108,7.5,10.16125298,-0.379549325,
-1,0,4.94E+08,3.135,fipy_b3,57,-33,10.8,10.1441679,20.0718174,
-1,0,4.94E+08,4.096,fipy_e1,57.2,-42,9.2,10.16134453,18.76151085,
-1,0,4.94E+08,3.708,fipy_b1,56.9,-39,11,10.1419487,19.20435143,
-1,0,4.94E+08,3.819,fipy_b2,57.1,-36,9,10.13739014,19.7653389,
-1,0,4.94E+08,3.137,fipy_b3,57.1,-30,8.5,10.1456356,19.99115944,
-1,0,4.94E+08,4.094,fipy_e1,57.4,-40,8.8,10.16397285,18.73206329,
-1,0,4.94E+08,3.704,fipy_b1,56.5,-36,7.2,10.14374924,19.13585472,
-1,0,4.94E+08,3.821,fipy_b2,57.3,-36,12,10.13924789,19.71377182,
-1,0,4.94E+08,3.136,fipy_b3,56.8,-31,8.8,10.14747238,19.94763565,
-1,0,4.94E+08,4.093,fipy_e1,57.4,-42,12.5,10.16496372,18.70548248,
-1,0,4.94E+08,3.708,fipy_b1,56.9,-40,11,10.14487839,19.08805466,
-1,0,4.94E+08,3.821,fipy_b2,57.7,-37,11.8,10.14108467,19.67624664,
-1,0,4.94E+08,3.706,fipy_b1,57,-37,9.5,10.14792156,19.07821655,
-1,0,4.94E+08,3.818,fipy_b2,57.6,-37,8.2,10.14354706,19.66558266,
-1,0,4.94E+08,3.137,fipy_b3,56.9,-30,8.8,10.15232277,19.93584442,
-1,0,4.94E+08,3.708,fipy_b1,56.8,-37,7,10.14993095,19.09252357,
-1,0,4.94E+08,3.819,fipy_b2,57.8,-37,12.2,10.14554882,19.68358612,
-1,0,4.94E+08,4.094,fipy_e1,57.2,-42,14,10.17237568,18.65426636,
-1,0,4.94E+08,3.819,fipy_b2,57.5,-37,12.2,10.14931297,19.62174225,
-1,0,4.94E+08,3.135,fipy_b3,56.7,-31,10.2,10.15607643,19.88750648,
-1,0,1.97E+09,4.049,puhatu_c3,29.9,-114,2.5,11.50118542,4.909265041,
-1,0,4.94E+08,4.094,fipy_e1,57.5,-42,12.8,10.17362118,18.64943695,
-1,0,4.94E+08,3.708,fipy_b1,56.9,-37,9.5,10.15368652,19.01127434,
-1,0,4.94E+08,3.818,fipy_b2,57.5,-36,12.5,10.14946079,19.60096169,
-1,0,4.94E+08,3.134,fipy_b3,56.8,-31,10.2,10.15790272,19.87159729,
-1,0,4.94E+08,4.094,fipy_e1,57.4,-41,11,10.17473888,18.67308998,
-1,0,4.94E+08,3.707,fipy_b1,57,-38,10.8,10.154356,19.01769829,
-1,0,4.94E+08,3.82,fipy_b2,57.3,-39,10.2,10.15032768,19.61218452,
10.20842075,0.713819325,1.97E+09,4.009,puhatu_c2,66.8,-121,-4.2,11.15850258,5.15989399,
10.2000246,0.442854226,1.97E+09,3.743,puhatu_c1,64.6,-111,7.2,10.17364597,-0.330282509,
-1,0,4.94E+08,3.132,fipy_b3,57,-31,9.5,10.15865612,19.90341568,
-1,0,4.94E+08,4.094,fipy_e1,57.3,-41,11.8,10.17645836,18.67134094,
-1,0,4.94E+08,3.709,fipy_b1,56.9,-39,8.2,10.15604973,19.0280304,
-1,0,4.94E+08,3.135,fipy_b3,57.2,-29,8.8,10.15978241,19.91822624,
-1,0,4.94E+08,3.709,fipy_b1,57.1,-39,12,10.15659809,18.97580528,
-1,0,4.94E+08,3.818,fipy_b2,57.4,-37,11.8,10.15174103,19.5613327,
-1,0,4.94E+08,3.134,fipy_b3,56.9,-33,8.8,10.15989113,19.84292793,
-1,0,4.94E+08,4.093,fipy_e1,57.3,-42,13.2,10.17623806,18.58322334,
-1,0,4.94E+08,3.705,fipy_b1,56.9,-40,11.5,10.15631676,18.9500351,
-1,0,4.94E+08,3.819,fipy_b2,57.4,-36,8.5,10.1524992,19.54407883,
-1,0,4.94E+08,3.135,fipy_b3,57.2,-33,9.8,10.16073704,19.82646561,
-1,0,4.94E+08,4.093,fipy_e1,57,-42,13.8,10.17886448,18.59631348,
-1,0,4.94E+08,3.706,fipy_b1,56.9,-39,10.2,10.15801716,18.9502449,
-1,0,4.94E+08,3.818,fipy_b2,57.5,-36,13.2,10.15478992,19.54990005,
-1,0,4.94E+08,3.134,fipy_b3,56.8,-29,8.2,10.16248512,19.84450531,
-1,0,4.94E+08,4.094,fipy_e1,57.6,-41,11.2,10.17854404,18.61521339,
-1,0,4.94E+08,3.707,fipy_b1,56.8,-40,11.8,10.15817261,18.9640007,
-1,0,4.94E+08,3.818,fipy_b2,57.4,-36,12.2,10.15440655,19.56874847,
-1,0,4.94E+08,3.135,fipy_b3,56.7,-30,10.2,10.16217899,19.87344933,
-1,0,4.94E+08,4.094,fipy_e1,57.4,-43,12.5,10.17955971,18.51978493,
-1,0,4.94E+08,3.704,fipy_b1,56.9,-36,9.5,10.15950966,18.91028976,
-1,0,4.94E+08,3.816,fipy_b2,57.4,-37,9.8,10.15533829,19.50201035,
-1,0,4.94E+08,3.134,fipy_b3,56.8,-31,9,10.16370583,19.78440857,
-1,0,1.97E+09,4.05,puhatu_c3,29.9,-115,2.2,11.50429726,4.903540611,
-1,0,4.94E+08,4.092,fipy_e1,57.4,-41,10.8,10.18068027,18.50549889,
-1,0,4.94E+08,3.706,fipy_b1,57,-37,12.2,10.16043949,18.87319183,
-1,0,4.94E+08,3.818,fipy_b2,57.4,-36,12.2,10.15576267,19.47081757,
-1,0,4.94E+08,3.133,fipy_b3,57.2,-30,10.2,10.16437531,19.75798798,
-1,0,4.94E+08,4.093,fipy_e1,57.3,-40,8,10.18111706,18.5279789,
-1,0,4.94E+08,3.817,fipy_b2,57.5,-37,13,10.15612316,19.47684669,
10.20084381,0.395969689,1.97E+09,3.743,puhatu_c1,65,-111,5.2,10.17478561,-0.364470601,
-1,0,4.94E+08,3.132,fipy_b3,56.9,-30,9,10.16495132,19.77610397,
10.21025658,0.633997142,1.97E+09,4.009,puhatu_c2,66.5,-121,-2.2,11.16009045,5.157365322,
-1,0,4.94E+08,3.702,fipy_b1,56.9,-37,7.5,10.16106224,18.89177704,
-1,0,4.94E+08,3.816,fipy_b2,57.6,-36,12,10.15679836,19.50069427,
-1,0,4.94E+08,3.133,fipy_b3,57,-31,11,10.16503429,19.80904007,
-1,0,4.94E+08,4.094,fipy_e1,57.6,-42,14,10.18227959,18.50738907,
-1,0,4.94E+08,3.822,fipy_b2,57.6,-36,13,10.15814114,19.48488808,
-1,0,4.94E+08,3.134,fipy_b3,57.1,-31,11.5,10.16599178,19.78330994,
-1,0,4.94E+08,4.093,fipy_e1,57.4,-43,12.8,10.18296814,18.46297836,
-1,0,4.94E+08,3.702,fipy_b1,56.9,-41,10.2,10.16236877,18.84342384,
-1,0,4.94E+08,3.132,fipy_b3,57.1,-33,9.2,10.16576862,19.73774338,
-1,0,4.94E+08,4.092,fipy_e1,57.1,-42,13.8,10.18335533,18.57426071,
-1,0,4.94E+08,3.703,fipy_b1,56.6,-39,11.8,10.16303253,18.89065742,
-1,0,4.94E+08,3.815,fipy_b2,57.4,-36,13.5,10.15816593,19.49071121,
-1,0,4.94E+08,3.132,fipy_b3,56.7,-31,12.5,10.16702938,19.81384277,
-1,0,4.94E+08,4.092,fipy_e1,57.2,-40,9.2,10.18302727,18.52769852,
-1,0,4.94E+08,3.703,fipy_b1,56.8,-41,11.5,10.1630125,18.90518951,
-1,0,4.94E+08,3.818,fipy_b2,57.5,-37,10,10.15869236,19.50277138,
-1,0,4.94E+08,3.135,fipy_b3,57.2,-30,9,10.16744328,19.81384277,
-1,0,4.94E+08,4.092,fipy_e1,57.3,-40,9.2,10.1830864,18.44175148,
-1,0,4.94E+08,3.82,fipy_b2,57.6,-37,10.5,10.1581459,19.4420433,
-1,0,4.94E+08,3.131,fipy_b3,56.7,-33,10.2,10.16667557,19.73842812,
-1,0,1.97E+09,4.041,puhatu_c3,54.8,-120,-0.8,11.51170349,4.896009445,
-1,0,4.94E+08,3.698,fipy_b1,56.8,-40,10.8,10.16220474,18.81595612,
-1,0,4.94E+08,3.814,fipy_b2,57.5,-36,12.5,10.15863705,19.42047882,
-1,0,4.94E+08,3.131,fipy_b3,57,-31,11.8,10.16676617,19.72579956,
-1,0,4.94E+08,3.7,fipy_b1,57,-36,7.5,10.16332722,18.81532669,
-1,0,4.94E+08,3.815,fipy_b2,57.4,-37,10.2,10.15829277,19.42068672,
10.20932865,0.418493718,1.97E+09,3.351,puhatu_c1,64.8,-117,0.8,10.18318176,-0.466004491,
-1,0,4.94E+08,3.132,fipy_b3,56.9,-30,8.8,10.16683006,19.74282074,
10.21755981,0.393433601,1.97E+09,3.616,puhatu_c2,66.6,-120,-6,11.16719341,5.15282917,
-1,0,4.94E+08,4.093,fipy_e1,57.4,-40,11.5,10.18413258,18.4673233,
-1,0,4.94E+08,3.704,fipy_b1,57.1,-40,11.2,10.16401005,18.84167671,
-1,0,4.94E+08,3.817,fipy_b2,57.4,-35,10.8,10.16017818,19.44419289,
-1,0,4.94E+08,3.131,fipy_b3,57.1,-31,8.5,10.16771698,19.78413391,
-1,0,4.94E+08,4.093,fipy_e1,57.1,-42,12,10.18467331,18.50073433,
-1,0,4.94E+08,3.701,fipy_b1,57,-41,11.8,10.16478729,18.88171577,
-1,0,4.94E+08,3.816,fipy_b2,57.6,-36,8,10.15944672,19.48558235,
-1,0,4.94E+08,3.133,fipy_b3,57.1,-30,10.2,10.16791344,19.83812714,
-1,0,4.94E+08,4.093,fipy_e1,57.5,-41,11,10.18427181,18.45134926,
-1,0,4.94E+08,3.698,fipy_b1,56.9,-36,8.8,10.1638937,18.87060738,
-1,0,4.94E+08,3.818,fipy_b2,57.4,-35,13.5,10.15971184,19.45993233,
-1,0,4.94E+08,3.13,fipy_b3,57.1,-33,10,10.16792107,19.79353333,
-1,0,4.94E+08,4.091,fipy_e1,57.3,-41,12.2,10.18345928,18.46641159,
-1,0,4.94E+08,3.7,fipy_b1,56.9,-41,11.8,10.163414,18.87745285,
-1,0,4.94E+08,3.82,fipy_b2,57.5,-37,9.2,10.15872478,19.47483635,
-1,0,4.94E+08,3.131,fipy_b3,57,-31,12.5,10.16710281,19.81953621,
-1,0,4.94E+08,4.092,fipy_e1,57.3,-39,9.2,10.18135929,18.50753021,
-1,0,4.94E+08,3.703,fipy_b1,56.9,-37,7.2,10.16054249,18.91797447,
-1,0,4.94E+08,3.812,fipy_b2,57.6,-37,11.2,10.15677547,19.51587296,
-1,0,4.94E+08,3.135,fipy_b3,57.2,-30,9,10.16503906,19.87852287,
-1,0,4.94E+08,4.09,fipy_e1,57.1,-41,9,10.18080521,18.54170418,
-1,0,4.94E+08,3.698,fipy_b1,57,-38,12,10.16105175,18.96875191,
-1,0,4.94E+08,3.814,fipy_b2,57.3,-37,10.2,10.1566658,19.55876923,
-1,0,4.94E+08,3.133,fipy_b3,56.8,-31,9.5,10.16542244,19.92405319,
-1,0,1.97E+09,3.647,puhatu_c3,29.8,-116,1.5,11.51538372,4.888401985,
-1,0,4.94E+08,3.816,fipy_b2,57.5,-39,10,10.15566826,19.52176476,
-1,0,4.94E+08,3.128,fipy_b3,56.9,-31,8.2,10.16374874,19.86487579,
-1,0,4.94E+08,4.09,fipy_e1,57.3,-41,11.5,10.17796707,18.46038818,
-1,0,4.94E+08,3.697,fipy_b1,57,-39,9,10.15782166,18.91958046,
-1,0,4.94E+08,3.815,fipy_b2,57.6,-35,12.5,10.1530571,19.51698303,
-1,0,4.94E+08,3.131,fipy_b3,56.6,-30,9,10.16064548,19.85424423,
10.21672153,0.638868868,1.97E+09,3.617,puhatu_c2,67.2,-121,-6,11.16526127,5.142490864,
10.20822144,0.634493947,1.97E+09,3.345,puhatu_c1,501.2,-111,7.5,10.18147182,-0.416259617,
-1,0,4.94E+08,4.091,fipy_e1,57.1,-43,12.2,10.17426586,18.49373245,
-1,0,4.94E+08,3.7,fipy_b1,56.9,-40,8.2,10.15300465,18.9301281,
-1,0,4.94E+08,3.818,fipy_b2,29.7,-35,11,10.14851189,19.53680229,
-1,0,4.94E+08,3.132,fipy_b3,56.7,-31,13.2,10.15668392,19.88586044,
-1,0,4.94E+08,4.093,fipy_e1,56.7,-41,13.5,10.17123699,18.51250076,
-1,0,4.94E+08,3.698,fipy_b1,56.7,-39,7,10.15130329,18.94416809,
-1,0,4.94E+08,3.818,fipy_b2,57.7,-36,8.5,10.14693546,19.55835342,
-1,0,4.94E+08,3.13,fipy_b3,56.8,-31,9,10.15555382,19.91267014,
-1,0,4.94E+08,3.7,fipy_b1,56.8,-40,11.8,10.15065861,18.89086723,
-1,0,4.94E+08,3.816,fipy_b2,57.6,-36,11.8,10.1465559,19.49521637,
-1,0,4.94E+08,3.129,fipy_b3,57.2,-30,9,10.15477943,19.82324028,
-1,0,4.94E+08,4.089,fipy_e1,57.3,-41,11.5,10.16948414,18.42157173,
-1,0,4.94E+08,3.698,fipy_b1,56.9,-40,11.5,10.14897823,18.85041046,
-1,0,4.94E+08,3.81,fipy_b2,57.4,-36,9.2,10.14409637,19.46540833,
-1,0,4.94E+08,3.128,fipy_b3,57.1,-29,8.2,10.15379333,19.79524994,
-1,0,4.94E+08,3.697,fipy_b1,57.7,-40,11.8,10.14691925,18.83336067,
-1,0,4.94E+08,3.811,fipy_b2,57.5,-36,9,10.14258099,19.45653534,
-1,0,4.94E+08,3.131,fipy_b3,56.9,-31,8.5,10.15042019,19.78605461,
-1,0,4.94E+08,4.092,fipy_e1,57.5,-40,8.8,10.16574669,18.43453407,
-1,0,4.94E+08,3.697,fipy_b1,57,-41,11.5,10.14449501,18.83594513,
-1,0,4.94E+08,3.13,fipy_b3,56.8,-30,8,10.14867401,19.80169868,
-1,0,1.97E+09,4.046,puhatu_c3,55.5,-120,-4.2,11.50587463,4.885615349,
-1,0,4.94E+08,4.09,fipy_e1,57.5,-39,8.2,10.16204166,18.38457108,
-1,0,4.94E+08,3.696,fipy_b1,57.1,-39,11.2,10.14149094,18.81351089,
-1,0,4.94E+08,3.814,fipy_b2,57.4,-35,8.5,10.13686752,19.42630196,
-1,0,4.94E+08,3.129,fipy_b3,57,-30,9,10.14476013,19.74680138,
-1,0,4.94E+08,3.698,fipy_b1,56.9,-40,11.5,10.13988972,18.7288456,
10.19127369,-0.391506732,1.97E+09,3.734,puhatu_c1,501,-119,2.8,10.16426659,-1.682148337,
-1,0,4.94E+08,3.812,fipy_b2,57.4,-37,10.2,10.13522625,19.3271122,
-1,0,4.94E+08,3.129,fipy_b3,57,-31,11,10.14417076,19.62548637,
10.19933319,-0.60253793,1.97E+09,4.006,puhatu_c2,67.7,-122,-5.8,11.14949989,5.137954235,
-1,0,4.94E+08,4.091,fipy_e1,57.3,-43,13.2,10.15851593,18.50094414,
-1,0,4.94E+08,3.814,fipy_b2,57.6,-39,10,10.13430977,19.41500092,
-1,0,4.94E+08,3.129,fipy_b3,57,-29,8.8,10.14200878,19.72936821,
-1,0,4.94E+08,4.092,fipy_e1,57.4,-41,8.5,10.15578175,18.54786682,
-1,0,4.94E+08,3.698,fipy_b1,57.1,-39,11.5,10.13471508,18.91539001,
-1,0,4.94E+08,3.131,fipy_b3,57,-30,9.8,10.13876724,19.84059525,
-1,0,4.94E+08,4.091,fipy_e1,57.4,-39,8.5,10.15328503,18.46536064,
-1,0,4.94E+08,3.692,fipy_b1,56.7,-40,12.2,10.13224506,18.91056824,
-1,0,4.94E+08,3.814,fipy_b2,57.6,-36,8,10.12865543,19.50270462,
-1,0,4.94E+08,3.129,fipy_b3,56.9,-31,8.5,10.13691711,19.80821609,
-1,0,4.94E+08,4.092,fipy_e1,57.4,-41,10.8,10.1515398,18.42745781,
-1,0,4.94E+08,3.693,fipy_b1,57,-37,7.5,10.12986469,18.85313797,
-1,0,4.94E+08,3.817,fipy_b2,57.5,-35,10.8,10.12556458,19.46596336,
-1,0,4.94E+08,3.128,fipy_b3,56.9,-33,10,10.13432026,19.76539993,
-1,0,4.94E+08,3.695,fipy_b1,56.9,-41,11,10.1273489,18.85020065,
-1,0,4.94E+08,3.813,fipy_b2,57.7,-36,13,10.12301826,19.46270561,
-1,0,4.94E+08,3.127,fipy_b3,57,-31,9,10.13033485,19.78392792,
-1,0,4.94E+08,4.092,fipy_e1,57.2,-43,9.5,10.14352608,18.54772568,
-1,0,4.94E+08,3.81,fipy_b2,57.2,-32,9.2,10.12063503,19.56542206,
-1,0,4.94E+08,3.127,fipy_b3,55.9,-32,9.2,10.12826347,19.89463806,
-1,0,1.97E+09,4.049,puhatu_c3,55.3,-116,1,11.48718643,4.880870342,
